e_id	copynumber
COG5566	1
COG5568	1
COG5570	2
COG5572	1
COG5573	1
COG5579	1
COG5607	1
COG5612	1
COG5614	1
COG5616	1
COG5631	1
COG5635	1
COG5639	1
COG5640	1
COG5642	1
COG5649	1
COG5659	1
