e_id	copynumber
COG0207	1
COG0208	1
COG0209	1
COG0210	5
COG0211	1
COG0212	1
COG0213	1
COG0214	1
COG0215	2
COG0216	1
COG0217	1
COG0219	1
COG0220	1
COG0221	1
COG0222	1
COG0223	1
COG0224	1
COG0225	1
COG0226	4
COG0227	2
COG0228	1
COG0229	1
COG0230	1
COG0231	1
COG0232	1
COG0233	1
COG0234	2
COG0235	1
COG0236	1
COG0237	1
COG0238	1
COG0239	2
COG0240	1
COG0242	2
COG0243	2
COG0244	1
COG0245	1
COG0247	2
COG0248	1
COG0250	1
COG0251	1
COG0253	1
COG0254	1
COG0255	1
COG0256	1
COG0257	2
COG0258	2
COG0260	2
COG0261	1
COG0262	3
COG0263	1
COG0264	1
COG0265	6
COG0266	4
COG0267	2
COG0268	1
COG0270	3
COG0272	1
COG0274	1
COG0275	1
COG0276	1
COG0277	3
COG0280	1
COG0281	1
COG0282	1
COG0283	1
COG0284	1
COG0285	1
COG0287	1
COG0288	1
COG0289	1
COG0290	1
COG0291	1
COG0292	1
COG0294	2
COG0295	1
COG0296	2
COG0299	1
COG0300	2
COG0302	1
COG0303	2
COG0304	1
COG0305	1
COG0306	1
COG0307	1
COG0308	1
COG0311	1
COG0313	1
COG0314	1
COG0315	1
COG0316	1
COG0317	1
COG0318	2
COG0319	1
COG0320	1
COG0321	1
COG0322	2
COG0323	3
COG0324	1
COG0325	1
COG0326	2
COG0327	1
COG0328	1
COG0329	1
COG0330	2
COG0331	1
COG0332	1
COG0333	1
COG0334	2
COG0335	1
COG0336	1
COG0337	1
COG0339	2
COG0340	1
COG0341	1
COG0342	1
COG0345	1
COG0346	9
COG0347	1
COG0349	1
COG0350	3
COG0353	1
COG0354	1
COG0355	1
COG0356	1
COG0357	1
COG0358	1
COG0359	1
COG0360	1
COG0361	1
COG0362	1
COG0363	2
COG0364	1
COG0365	2
COG0366	11
COG0367	1
COG0369	1
COG0370	1
COG0372	1
COG0373	1
COG0377	1
COG0379	1
COG0380	1
COG0381	1
COG0382	3
COG0385	1
COG0388	3
COG0389	3
COG0391	2
COG0392	1
COG0393	1
COG0394	4
COG0395	11
COG0396	1
COG0403	1
COG0404	1
COG0406	6
COG0407	1
COG0410	1
COG0411	1
COG0412	1
COG0413	1
COG0414	1
COG0415	1
COG0419	1
COG0420	1
COG0421	1
COG0423	1
COG0424	1
COG0431	1
COG0433	1
COG0435	1
COG0436	6
COG0438	8
COG0440	1
COG0441	1
COG0442	1
COG0443	1
COG0444	1
COG0446	4
COG0447	1
COG0448	1
COG0449	1
COG0451	4
COG0452	1
COG0454	19
COG0455	2
COG0456	18
COG0457	5
COG0458	1
COG0459	1
COG0460	1
COG0461	1
COG0462	2
COG0463	3
COG0464	1
COG0465	2
COG0468	1
COG0469	1
COG0470	1
COG0472	3
COG0473	1
COG0474	1
COG0476	3
COG0477	21
COG0479	1
COG0480	2
COG0481	1
COG0482	1
COG0483	2
COG0484	2
COG0488	9
COG0489	2
COG0491	3
COG0492	3
COG0493	4
COG0494	5
COG0495	1
COG0497	1
COG0498	1
COG0500	8
COG0501	2
COG0503	2
COG0504	1
COG0505	2
COG0506	1
COG0507	2
COG0508	3
COG0509	1
COG0510	1
COG0511	1
COG0512	1
COG0513	3
COG0514	1
COG0515	11
COG0516	3
COG0517	2
COG0518	4
COG0519	1
COG0520	2
COG0521	1
COG0522	1
COG0523	1
COG0524	2
COG0525	1
COG0526	9
COG0527	1
COG0528	1
COG0529	1
COG0531	5
COG0532	1
COG0533	1
COG0534	2
COG0535	1
COG0536	1
COG0537	2
COG0538	1
COG0539	1
COG0540	1
COG0541	1
COG0542	2
COG0544	1
COG0545	3
COG0546	2
COG0547	1
COG0548	1
COG0550	1
COG0552	1
COG0553	1
COG0554	1
COG0555	1
COG0556	1
COG0557	1
COG0558	5
COG0559	1
COG0560	2
COG0561	4
COG0563	2
COG0564	1
COG0566	4
COG0567	1
COG0568	1
COG0569	3
COG0571	1
COG0572	4
COG0573	2
COG0574	1
COG0575	1
COG0576	1
COG0577	12
COG0578	1
COG0579	1
COG0580	3
COG0581	2
COG0582	2
COG0583	5
COG0586	4
COG0587	2
COG0588	1
COG0589	4
COG0590	1
COG0592	1
COG0593	1
COG0594	1
COG0595	1
COG0596	5
COG0597	3
COG0598	2
COG0599	1
COG0600	3
COG0601	3
COG0604	7
COG0605	1
COG0606	1
COG0607	4
COG0609	3
COG0611	1
COG0612	1
COG0613	2
COG0614	2
COG0615	1
COG0617	1
COG0619	1
COG0620	2
COG0621	1
COG0623	1
COG0624	3
COG0626	3
COG0627	1
COG0628	3
COG0629	2
COG0631	4
COG0632	1
COG0634	1
COG0635	1
COG0636	1
COG0637	1
COG0638	3
COG0640	16
COG0642	5
COG0643	1
COG0644	2
COG0645	2
COG0647	2
COG0648	1
COG0649	1
COG0651	1
COG0652	2
COG0653	1
COG0656	1
COG0658	1
COG0659	1
COG0662	1
COG0664	1
COG0665	1
COG0667	7
COG0668	2
COG0669	1
COG0671	4
COG0672	1
COG0673	5
COG0677	1
COG0681	3
COG0682	2
COG0683	1
COG0685	1
COG0686	1
COG0689	1
COG0690	1
COG0691	1
COG0692	1
COG0695	4
COG0697	5
COG0698	1
COG0699	2
COG0701	1
COG0702	5
COG0703	1
COG0704	1
COG0705	1
COG0706	1
COG0707	2
COG0708	2
COG0711	2
COG0712	1
COG0713	1
COG0714	4
COG0715	2
COG0716	1
COG0717	1
COG0718	1
COG0719	2
COG0721	1
COG0723	2
COG0725	1
COG0726	3
COG0728	2
COG0730	2
COG0735	2
COG0736	1
COG0737	2
COG0738	1
COG0739	4
COG0740	2
COG0741	1
COG0742	1
COG0743	1
COG0744	2
COG0745	19
COG0746	1
COG0747	4
COG0748	2
COG0749	2
COG0750	1
COG0753	1
COG0755	2
COG0756	1
COG0757	1
COG0758	1
COG0759	1
COG0760	1
COG0761	1
COG0762	1
COG0765	2
COG0766	1
COG0768	3
COG0769	1
COG0770	1
COG0771	1
COG0772	2
COG0773	1
COG0775	1
COG0776	2
COG0778	1
COG0779	1
COG0781	2
COG0782	1
COG0783	1
COG0784	1
COG0785	4
COG0787	1
COG0788	1
COG0789	9
COG0791	3
COG0792	1
COG0796	1
COG0798	1
COG0799	1
COG0801	1
COG0802	1
COG0803	2
COG0805	1
COG0806	1
COG0807	1
COG0812	1
COG0815	2
COG0816	1
COG0817	1
COG0820	1
COG0821	1
COG0822	1
COG0823	2
COG0824	2
COG0827	1
COG0834	2
COG0835	1
COG0836	1
COG0838	1
COG0839	1
COG0840	7
COG0842	8
COG0843	1
COG0845	3
COG0846	2
COG0847	3
COG0852	1
COG0853	1
COG0855	1
COG0857	1
COG0858	1
COG0861	1
COG1002	1
COG1003	1
COG1004	1
COG1005	1
COG1006	1
COG1007	1
COG1008	1
COG1009	2
COG1011	3
COG1012	5
COG1018	1
COG1022	2
COG1023	1
COG1024	1
COG1028	8
COG1033	1
COG1034	1
COG1040	1
COG1041	1
COG1042	1
COG1044	1
COG1045	1
COG1048	1
COG1051	8
COG1053	1
COG1055	1
COG1057	1
COG1061	5
COG1063	2
COG1066	1
COG1070	3
COG1071	1
COG1072	1
COG1073	4
COG1074	1
COG1075	2
COG1079	1
COG1080	3
COG1083	1
COG1085	1
COG1087	1
COG1090	1
COG1104	2
COG1105	1
COG1108	1
COG1109	3
COG1112	2
COG1116	2
COG1117	2
COG1118	1
COG1119	1
COG1120	2
COG1121	1
COG1122	1
COG1123	2
COG1125	1
COG1126	1
COG1129	3
COG1131	19
COG1132	11
COG1134	1
COG1135	1
COG1136	12
COG1140	1
COG1143	1
COG1145	1
COG1146	1
COG1154	1
COG1157	1
COG1158	1
COG1159	1
COG1160	1
COG1162	2
COG1165	1
COG1167	3
COG1168	1
COG1169	1
COG1171	1
COG1172	2
COG1173	3
COG1174	2
COG1175	12
COG1178	1
COG1180	2
COG1181	2
COG1185	1
COG1186	1
COG1187	1
COG1188	1
COG1189	1
COG1190	1
COG1191	2
COG1192	4
COG1194	1
COG1195	1
COG1196	3
COG1197	1
COG1198	1
COG1199	1
COG1200	2
COG1201	1
COG1205	2
COG1207	1
COG1210	1
COG1211	1
COG1213	1
COG1214	1
COG1215	8
COG1216	6
COG1217	1
COG1218	1
COG1219	1
COG1222	1
COG1225	4
COG1228	1
COG1230	2
COG1232	1
COG1233	2
COG1234	1
COG1246	2
COG1247	4
COG1249	8
COG1250	1
COG1251	2
COG1252	1
COG1253	5
COG1256	1
COG1259	1
COG1260	1
COG1261	1
COG1264	1
COG1266	1
COG1268	1
COG1271	1
COG1272	1
COG1273	1
COG1274	1
COG1275	1
COG1276	1
COG1277	6
COG1278	5
COG1279	1
COG1280	2
COG1282	1
COG1290	1
COG1291	1
COG1294	1
COG1295	2
COG1296	1
COG1298	1
COG1299	1
COG1300	1
COG1301	1
COG1305	6
COG1307	1
COG1309	25
COG1314	1
COG1316	3
COG1317	1
COG1320	1
COG1321	2
COG1322	1
COG1327	1
COG1328	1
COG1329	1
COG1330	1
COG1331	1
COG1333	2
COG1335	2
COG1338	1
COG1344	2
COG1345	1
COG1349	2
COG1350	1
COG1352	1
COG1354	1
COG1357	3
COG1358	1
COG1359	2
COG1360	1
COG1361	1
COG1364	1
COG1366	4
COG1372	2
COG1373	1
COG1376	1
COG1377	1
COG1381	1
COG1385	1
COG1386	1
COG1387	2
COG1388	2
COG1391	1
COG1392	1
COG1396	5
COG1399	1
COG1403	7
COG1404	10
COG1408	2
COG1409	3
COG1413	2
COG1414	1
COG1418	1
COG1420	1
COG1430	1
COG1432	2
COG1435	1
COG1438	1
COG1442	1
COG1443	1
COG1445	1
COG1451	1
COG1454	1
COG1459	1
COG1461	2
COG1464	1
COG1466	1
COG1470	1
COG1472	7
COG1473	3
COG1475	3
COG1476	1
COG1477	1
COG1478	1
COG1479	1
COG1481	1
COG1482	1
COG1485	1
COG1488	1
COG1490	1
COG1496	1
COG1501	2
COG1505	1
COG1506	3
COG1507	1
COG1511	3
COG1514	3
COG1516	1
COG1520	6
COG1522	6
COG1523	3
COG1524	2
COG1525	1
COG1530	1
COG1533	1
COG1536	1
COG1537	1
COG1539	1
COG1540	2
COG1544	1
COG1546	1
COG1551	1
COG1554	1
COG1555	1
COG1558	1
COG1559	2
COG1560	1
COG1562	1
COG1569	1
COG1570	1
COG1573	1
COG1574	2
COG1575	1
COG1579	1
COG1580	1
COG1582	1
COG1585	1
COG1587	2
COG1589	1
COG1595	19
COG1597	3
COG1605	1
COG1609	19
COG1610	1
COG1611	2
COG1612	1
COG1613	1
COG1615	1
COG1621	1
COG1622	1
COG1623	1
COG1629	1
COG1637	1
COG1640	1
COG1643	1
COG1648	2
COG1651	4
COG1652	1
COG1653	11
COG1660	1
COG1666	1
COG1668	1
COG1670	9
COG1674	2
COG1677	1
COG1678	1
COG1680	1
COG1682	1
COG1684	1
COG1690	1
COG1694	2
COG1695	5
COG1699	1
COG1702	1
COG1704	1
COG1714	5
COG1716	8
COG1721	4
COG1722	1
COG1725	1
COG1732	1
COG1733	4
COG1734	1
COG1741	1
COG1743	1
COG1744	1
COG1746	1
COG1749	1
COG1754	1
COG1755	1
COG1758	1
COG1762	1
COG1764	3
COG1765	2
COG1766	1
COG1778	1
COG1780	2
COG1785	1
COG1793	4
COG1796	1
COG1799	1
COG1801	1
COG1802	1
COG1813	1
COG1814	2
COG1815	1
COG1816	2
COG1819	1
COG1820	1
COG1825	1
COG1826	3
COG1828	1
COG1832	2
COG1834	1
COG1835	10
COG1837	1
COG1841	1
COG1843	1
COG1845	1
COG1846	18
COG1847	1
COG1848	1
COG1853	1
COG1854	1
COG1862	1
COG1863	1
COG1868	1
COG1872	1
COG1873	1
COG1874	3
COG1875	1
COG1876	6
COG1877	1
COG1879	1
COG1881	1
COG1882	1
COG1886	1
COG1887	2
COG1894	1
COG1902	2
COG1905	1
COG1914	2
COG1917	2
COG1918	1
COG1920	1
COG1925	2
COG1928	1
COG1929	1
COG1932	1
COG1937	2
COG1938	1
COG1940	9
COG1942	1
COG1944	1
COG1946	1
COG1947	1
COG1949	1
COG1950	1
COG1959	2
COG1960	2
COG1961	3
COG1968	1
COG1970	1
COG1974	1
COG1977	1
COG1983	1
COG1984	1
COG1985	2
COG1987	1
COG1989	1
COG1994	1
COG1996	1
COG2001	1
COG2008	1
COG2009	1
COG2010	1
COG2011	1
COG2013	3
COG2017	2
COG2018	1
COG2020	1
COG2021	2
COG2025	1
COG2026	1
COG2027	1
COG2030	3
COG2041	1
COG2047	1
COG2049	1
COG2050	1
COG2062	1
COG2064	2
COG2065	1
COG2072	1
COG2076	1
COG2081	1
COG2085	1
COG2086	1
COG2089	1
COG2094	1
COG2095	1
COG2110	1
COG2111	1
COG2114	1
COG2115	1
COG2116	1
COG2120	3
COG2124	1
COG2127	1
COG2132	1
COG2133	1
COG2135	1
COG2137	1
COG2138	1
COG2141	11
COG2142	1
COG2146	3
COG2148	1
COG2149	2
COG2151	1
COG2154	1
COG2160	1
COG2161	1
COG2165	3
COG2170	2
COG2171	1
COG2172	3
COG2177	1
COG2180	1
COG2181	1
COG2182	2
COG2186	1
COG2190	1
COG2197	12
COG2199	4
COG2201	1
COG2203	1
COG2205	4
COG2207	4
COG2208	5
COG2212	1
COG2214	1
COG2217	6
COG2220	2
COG2223	4
COG2224	1
COG2225	1
COG2226	7
COG2227	1
COG2229	1
COG2230	1
COG2232	1
COG2233	1
COG2236	1
COG2239	1
COG2244	1
COG2246	2
COG2249	1
COG2252	1
COG2255	1
COG2256	1
COG2259	1
COG2261	1
COG2262	1
COG2265	2
COG2267	4
COG2273	1
COG2274	1
COG2301	1
COG2303	1
COG2304	3
COG2307	2
COG2308	2
COG2310	9
COG2311	2
COG2314	2
COG2318	1
COG2321	1
COG2326	2
COG2327	1
COG2331	1
COG2334	3
COG2335	1
COG2337	1
COG2340	3
COG2343	2
COG2344	1
COG2345	3
COG2346	1
COG2350	1
COG2352	1
COG2353	1
COG2356	2
COG2364	1
COG2366	1
COG2372	1
COG2374	1
COG2375	3
COG2376	1
COG2378	6
COG2385	2
COG2388	1
COG2390	1
COG2409	5
COG2452	3
COG2501	1
COG2512	1
COG2514	1
COG2519	1
COG2522	1
COG2606	4
COG2608	1
COG2609	1
COG2706	1
COG2720	2
COG2723	2
COG2730	3
COG2732	1
COG2755	6
COG2761	1
COG2764	3
COG2801	19
COG2804	1
COG2805	2
COG2807	2
COG2812	1
COG2813	1
COG2814	10
COG2815	2
COG2816	1
COG2818	1
COG2822	1
COG2835	1
COG2837	1
COG2839	1
COG2842	3
COG2843	1
COG2844	1
COG2852	1
COG2856	1
COG2860	1
COG2866	1
COG2867	1
COG2873	1
COG2882	1
COG2884	1
COG2885	2
COG2887	3
COG2890	3
COG2895	2
COG2896	1
COG2897	1
COG2899	1
COG2909	1
COG2919	2
COG2931	2
COG2942	1
COG2945	1
COG2949	1
COG2954	1
COG2963	13
COG2966	1
COG2968	1
COG2976	1
COG3001	1
COG3004	2
COG3012	3
COG3022	1
COG3025	1
COG3055	1
COG3064	2
COG3087	1
COG3093	1
COG3104	1
COG3118	2
COG3119	1
COG3127	1
COG3135	1
COG3144	1
COG3147	1
COG3153	3
COG3162	1
COG3166	1
COG3167	1
COG3170	1
COG3172	1
COG3173	7
COG3177	1
COG3183	1
COG3187	1
COG3189	1
COG3190	1
COG3200	1
COG3201	2
COG3206	3
COG3209	6
COG3214	2
COG3217	1
COG3225	1
COG3226	1
COG3231	1
COG3237	1
COG3239	2
COG3250	3
COG3253	1
COG3255	1
COG3265	1
COG3266	4
COG3280	1
COG3281	1
COG3284	1
COG3285	2
COG3288	1
COG3290	1
COG3291	3
COG3296	1
COG3304	1
COG3307	1
COG3311	3
COG3324	2
COG3325	1
COG3327	1
COG3328	1
COG3336	2
COG3340	1
COG3345	1
COG3346	2
COG3361	1
COG3369	1
COG3387	2
COG3391	4
COG3393	1
COG3396	1
COG3397	1
COG3402	1
COG3408	4
COG3409	2
COG3412	1
COG3415	2
COG3420	1
COG3424	1
COG3428	2
COG3429	1
COG3434	3
COG3458	1
COG3459	2
COG3462	1
COG3463	1
COG3464	1
COG3476	1
COG3480	1
COG3485	1
COG3502	1
COG3507	4
COG3525	1
COG3526	1
COG3533	4
COG3534	2
COG3544	5
COG3547	1
COG3559	2
COG3564	1
COG3568	2
COG3569	1
COG3571	1
COG3573	1
COG3576	2
COG3583	2
COG3585	1
COG3590	1
COG3593	1
COG3595	2
COG3599	3
COG3607	1
COG3610	1
COG3616	1
COG3629	2
COG3642	1
COG3677	1
COG3688	1
COG3693	7
COG3695	1
COG3706	2
COG3707	2
COG3710	1
COG3714	1
COG3727	2
COG3739	1
COG3745	1
COG3747	1
COG3759	1
COG3764	3
COG3774	1
COG3795	4
COG3797	1
COG3800	2
COG3808	2
COG3809	1
COG3824	2
COG3828	1
COG3832	9
COG3833	2
COG3835	1
COG3842	4
COG3845	1
COG3850	1
COG3853	1
COG3856	1
COG3865	1
COG3867	1
COG3868	2
COG3879	3
COG3883	1
COG3885	1
COG3899	1
COG3903	1
COG3910	1
COG3917	1
COG3919	1
COG3920	1
COG3940	2
COG3956	1
COG3957	1
COG3973	1
COG3976	1
COG4119	1
COG4122	4
COG4124	4
COG4127	1
COG4129	1
COG4143	1
COG4147	1
COG4149	1
COG4152	1
COG4172	2
COG4177	1
COG4188	1
COG4208	1
COG4209	1
COG4213	2
COG4214	1
COG4221	1
COG4243	2
COG4244	1
COG4251	2
COG4254	1
COG4260	1
COG4268	1
COG4270	1
COG4292	1
COG4300	2
COG4305	1
COG4309	1
COG4339	2
COG4405	2
COG4409	1
COG4420	1
COG4425	1
COG4430	1
COG4447	2
COG4448	1
COG4454	1
COG4544	1
COG4549	1
COG4552	1
COG4581	2
COG4585	8
COG4603	1
COG4608	1
COG4626	1
COG4632	1
COG4635	2
COG4640	1
COG4689	1
COG4702	1
COG4726	2
COG4733	5
COG4760	1
COG4768	1
COG4770	1
COG4786	1
COG4799	1
COG4805	1
COG4825	1
COG4826	1
COG4842	4
COG4850	1
COG4877	1
COG4898	1
COG4907	1
COG4913	2
COG4932	4
COG4941	1
COG4942	1
COG4948	1
COG4962	2
COG4963	1
COG4965	2
COG4970	1
COG4972	1
COG4974	4
COG4977	2
COG4978	1
COG4987	1
COG4988	2
COG4989	1
COG4992	2
COG4995	1
COG5001	6
COG5002	8
COG5006	1
COG5013	1
COG5017	1
COG5164	2
COG5184	2
COG5276	1
COG5278	1
COG5282	2
COG5283	1
COG5297	11
COG5340	2
COG5343	1
COG5395	1
COG5398	1
COG5401	2
COG5416	1
COG5438	2
COG5450	1
COG5473	1
COG5479	4
COG5483	1
COG5492	3
COG5495	1
COG5498	2
COG5512	1
COG5516	1
COG5520	2
COG5542	1
COG5549	1
COG5552	1
COG5578	1
COG5602	1
COG5637	1
COG5646	2
COG5650	1
COG5651	1
COG5662	2
