e_id	copynumber
1.3.1.43	1
1.3.1.54	1
1.3.1.76	1
1.3.1.85	1
1.3.1.9	3
1.3.1.98	2
1.3.3.3	1
1.3.5.1	3
1.3.5.2	1
1.3.5.4	4
1.3.7.1	1
1.3.8.1	1
1.3.8.12	1
1.3.8.4	1
1.3.8.6	1
1.3.8.7	4
1.3.99.16	7
1.4.1.13	2
1.4.1.14	2
1.4.1.2	1
1.4.1.21	1
1.4.3.16	1
1.4.3.19	1
1.4.3.4	2
1.4.3.5	1
1.4.4.2	2
1.4.5.1	4
1.5.1.2	1
1.5.1.20	1
1.5.1.21	1
1.5.1.3	1
1.5.1.40	1
1.5.1.5	1
1.5.1.7	1
1.5.3.1	9
1.5.5.1	1
1.5.5.2	1
1.5.99.5	5
1.6.1.2	3
1.6.2.4	1
1.6.5.2	2
1.6.5.5	6
1.7.1.13	1
1.7.1.15	1
1.7.1.7	1
1.7.3.3	1
1.7.5.1	3
1.7.7.1	1
1.8.1.2	4
1.8.1.4	2
1.8.1.7	1
1.8.1.9	1
1.8.2.2	1
1.8.4.10	1
1.8.4.11	1
1.8.4.12	1
1.8.4.8	1
1.8.5.7	2
2.1.1.107	1
2.1.1.13	1
2.1.1.130	1
2.1.1.131	1
2.1.1.132	1
2.1.1.133	1
2.1.1.144	1
2.1.1.148	2
2.1.1.151	1
2.1.1.163	1
2.1.1.166	1
2.1.1.17	2
2.1.1.170	1
2.1.1.171	1
2.1.1.176	3
2.1.1.177	1
2.1.1.182	1
2.1.1.185	1
2.1.1.190	1
2.1.1.192	1
2.1.1.193	1
2.1.1.195	1
2.1.1.198	1
2.1.1.199	1
2.1.1.201	1
2.1.1.207	1
2.1.1.21	3
2.1.1.222	2
2.1.1.223	1
2.1.1.226	1
2.1.1.227	1
2.1.1.228	1
2.1.1.266	1
2.1.1.271	1
2.1.1.297	1
2.1.1.33	1
2.1.1.35	1
2.1.1.63	1
2.1.1.64	2
2.1.1.71	2
2.1.1.72	5
2.1.1.74	1
2.1.1.77	2
2.1.1.79	3
2.1.1.80	3
2.1.2.1	2
2.1.2.10	3
2.1.2.11	1
2.1.2.2	1
2.1.2.3	1
2.1.2.9	1
2.1.3.15	3
2.1.3.2	1
2.1.3.3	1
2.10.1.1	1
2.2.1.1	1
2.2.1.2	1
2.2.1.6	3
2.2.1.7	1
2.3.1.1	1
2.3.1.102	1
2.3.1.117	1
2.3.1.12	2
2.3.1.129	1
2.3.1.15	2
2.3.1.157	1
2.3.1.16	2
2.3.1.174	1
2.3.1.179	3
2.3.1.180	1
2.3.1.181	1
2.3.1.183	3
2.3.1.19	2
2.3.1.191	1
2.3.1.234	2
2.3.1.241	1
2.3.1.266	3
2.3.1.267	3
2.3.1.28	1
2.3.1.30	2
2.3.1.31	3
2.3.1.35	1
2.3.1.37	1
2.3.1.39	1
2.3.1.41	1
2.3.1.51	2
2.3.1.57	2
2.3.1.61	1
2.3.1.8	1
2.3.1.9	5
2.3.2.2	4
2.3.2.29	1
2.3.2.3	1
2.3.2.30	1
2.3.2.6	1
2.3.3.1	1
2.3.3.13	2
2.3.3.14	1
2.3.3.9	1
2.4.1.12	1
2.4.1.129	4
2.4.1.15	1
2.4.1.18	1
2.4.1.182	1
2.4.1.187	1
2.4.1.212	1
2.4.1.227	1
2.4.1.25	1
2.4.1.276	1
2.4.1.347	1
2.4.1.348	1
2.4.2.10	1
2.4.2.14	1
2.4.2.17	1
2.4.2.18	1
2.4.2.19	1
2.4.2.21	1
2.4.2.29	1
2.4.2.4	1
2.4.2.7	1
2.4.2.8	1
2.4.99.12	1
2.4.99.13	1
2.4.99.14	1
2.4.99.15	1
2.4.99.17	1
2.5.1.1	1
2.5.1.10	1
2.5.1.141	1
2.5.1.15	1
2.5.1.16	1
2.5.1.17	2
2.5.1.18	11
2.5.1.19	2
2.5.1.3	4
2.5.1.31	1
2.5.1.32	1
2.5.1.39	1
2.5.1.44	1
2.5.1.47	4
2.5.1.48	1
2.5.1.49	1
2.5.1.54	1
2.5.1.55	1
2.5.1.6	1
2.5.1.61	1
2.5.1.7	1
2.5.1.75	1
2.5.1.78	1
2.5.1.9	1
2.5.1.90	1
2.6.1.1	1
2.6.1.102	2
2.6.1.11	1
2.6.1.113	1
2.6.1.16	1
2.6.1.17	2
2.6.1.18	1
2.6.1.21	1
2.6.1.42	2
2.6.1.52	1
2.6.1.85	3
2.6.1.9	2
2.6.1.96	1
2.6.99.2	1
2.7.1.130	1
2.7.1.148	1
2.7.1.156	1
2.7.1.165	1
2.7.1.167	1
2.7.1.170	1
2.7.1.191	1
2.7.1.2	1
2.7.1.20	1
2.7.1.217	1
2.7.1.219	1
2.7.1.220	1
2.7.1.221	1
2.7.1.23	1
2.7.1.24	1
2.7.1.25	1
2.7.1.26	1
2.7.1.28	1
2.7.1.29	1
2.7.1.30	1
2.7.1.33	1
2.7.1.35	1
2.7.1.39	1
2.7.1.4	1
2.7.1.40	2
2.7.1.45	1
2.7.1.49	1
2.7.1.58	1
2.7.1.71	2
2.7.11.1	2
2.7.11.33	1
2.7.13.3	20
2.7.2.1	2
2.7.2.11	1
2.7.2.3	1
2.7.2.4	1
2.7.2.8	2
2.7.3.9	1
2.7.4.1	2
2.7.4.16	1
2.7.4.22	1
2.7.4.23	2
2.7.4.25	1
2.7.4.28	1
2.7.4.3	1
2.7.4.6	1
2.7.4.7	1
2.7.4.8	1
2.7.4.9	1
2.7.6.1	1
2.7.6.3	2
2.7.6.5	1
2.7.7.13	2
2.7.7.18	1
2.7.7.19	1
2.7.7.2	1
2.7.7.23	1
2.7.7.24	2
2.7.7.3	1
2.7.7.33	1
2.7.7.38	1
2.7.7.4	2
2.7.7.41	1
2.7.7.42	1
2.7.7.56	1
2.7.7.59	1
2.7.7.6	4
2.7.7.60	1
2.7.7.62	1
2.7.7.65	4
2.7.7.7	12
2.7.7.70	1
2.7.7.72	1
2.7.7.75	2
2.7.7.76	1
2.7.7.77	1
2.7.7.8	1
2.7.7.80	1
2.7.7.87	1
2.7.7.89	1
2.7.7.9	1
2.7.7.99	1
2.7.8.12	1
2.7.8.13	1
2.7.8.26	1
2.7.8.37	4
2.7.8.41	2
2.7.8.5	2
2.7.8.7	1
2.7.8.8	1
2.7.9.1	2
2.7.9.3	1
2.8.1.1	3
2.8.1.10	1
2.8.1.12	1
2.8.1.13	1
2.8.1.2	3
2.8.1.6	1
2.8.1.7	4
2.8.1.8	1
2.8.3.16	5
2.8.3.18	1
2.8.3.6	2
2.8.4.3	1
2.8.4.4	1
2.8.4.5	1
2.9.1.1	1
3.1.1.1	2
3.1.1.17	1
3.1.1.24	4
3.1.1.29	1
3.1.1.31	2
3.1.1.45	2
3.1.1.5	3
3.1.1.61	3
3.1.1.75	2
3.1.1.81	1
3.1.11.2	3
3.1.11.6	2
3.1.13.5	2
3.1.2.1	1
3.1.2.12	1
3.1.2.23	1
3.1.2.30	1
3.1.2.4	1
3.1.2.6	3
3.1.21.10	1
3.1.21.5	1
3.1.26.12	1
3.1.26.3	1
3.1.26.4	2
3.1.26.5	1
3.1.3.1	1
3.1.3.10	1
3.1.3.11	2
3.1.3.12	1
3.1.3.15	2
3.1.3.16	1
3.1.3.18	3
3.1.3.2	2
3.1.3.25	3
3.1.3.26	1
3.1.3.3	2
3.1.3.37	1
3.1.3.48	1
3.1.3.5	1
3.1.3.7	1
3.1.3.82	1
3.1.3.83	1
3.1.3.93	1
3.1.4.46	1
3.1.4.52	2
3.1.4.53	2
3.1.4.55	1
3.1.4.58	1
3.1.5.1	1
3.1.7.2	1
3.2.1.1	1
3.2.1.14	1
3.2.1.141	1
3.2.1.17	1
3.2.1.196	1
3.2.1.20	1
3.2.1.21	1
3.2.1.4	1
3.2.1.52	1
3.2.1.58	2
3.2.1.68	1
3.2.2.10	2
3.2.2.20	1
3.2.2.21	1
3.2.2.23	1
3.2.2.27	5
3.2.2.9	1
3.3.1.1	1
3.4.11.1	2
3.4.11.18	2
3.4.11.19	2
3.4.11.2	1
3.4.11.5	1
3.4.11.9	1
3.4.13.19	1
3.4.13.22	1
3.4.13.9	1
3.4.16.4	7
3.4.17.11	2
3.4.17.19	1
3.4.19.13	4
3.4.19.3	1
3.4.19.5	1
3.4.21.102	1
3.4.21.107	3
3.4.21.53	2
3.4.21.83	1
3.4.21.88	1
3.4.21.89	1
3.4.21.92	1
3.4.23.36	1
3.4.23.43	1
3.4.24.40	1
3.4.25.2	1
3.5.1.1	2
3.5.1.10	2
3.5.1.104	1
3.5.1.105	1
3.5.1.107	1
3.5.1.108	1
3.5.1.110	3
3.5.1.124	1
3.5.1.16	2
3.5.1.18	1
3.5.1.19	1
3.5.1.2	1
3.5.1.24	2
3.5.1.28	4
3.5.1.31	1
3.5.1.38	1
3.5.1.4	5
3.5.1.41	1
3.5.1.42	1
3.5.1.44	1
3.5.1.49	2
3.5.1.5	2
3.5.1.53	1
3.5.1.54	3
3.5.1.59	1
3.5.1.6	3
3.5.1.68	1
3.5.1.77	3
3.5.1.84	1
3.5.1.87	3
3.5.1.88	2
3.5.1.9	3
3.5.2.10	1
3.5.2.14	8
3.5.2.15	2
3.5.2.17	2
3.5.2.18	1
3.5.2.2	2
3.5.2.3	4
3.5.2.6	1
3.5.2.9	1
3.5.3.11	1
3.5.3.9	1
3.5.4.1	2
3.5.4.10	1
3.5.4.13	1
3.5.4.16	1
3.5.4.19	1
3.5.4.25	2
3.5.4.26	1
3.5.4.28	1
3.5.4.3	2
3.5.4.31	1
3.5.4.33	1
3.5.4.4	1
3.5.4.44	1
3.5.4.9	1
3.5.5.1	2
3.5.5.7	1
3.5.99.10	2
3.5.99.2	1
3.5.99.7	1
3.6.1.1	2
3.6.1.11	2
3.6.1.13	1
3.6.1.22	1
3.6.1.23	1
3.6.1.27	3
3.6.1.31	2
3.6.1.40	2
3.6.1.55	1
3.6.1.63	2
3.6.1.66	1
3.6.1.7	1
3.6.1.9	1
3.6.3.17	2
3.6.4.13	5
3.6.5.4	1
3.7.1.12	2
3.7.1.20	1
3.8.1.2	2
3.8.1.3	1
4.1.1.104	1
4.1.1.105	1
4.1.1.17	3
4.1.1.19	2
4.1.1.2	1
4.1.1.20	1
4.1.1.23	1
4.1.1.28	1
4.1.1.31	1
4.1.1.35	1
4.1.1.36	1
4.1.1.37	2
4.1.1.39	1
4.1.1.4	1
4.1.1.44	5
4.1.1.47	1
4.1.1.48	1
4.1.1.49	1
4.1.1.65	1
4.1.1.8	1
4.1.1.9	1
4.1.2.13	1
4.1.2.14	1
4.1.2.20	1
4.1.2.21	1
4.1.2.25	2
4.1.2.48	2
4.1.2.50	1
4.1.2.52	2
4.1.3.17	1
4.1.3.24	1
4.1.3.25	1
4.1.3.27	4
4.1.3.30	1
4.1.3.34	3
4.1.3.38	1
4.1.3.4	1
4.1.3.41	1
4.1.3.42	1
4.1.99.12	1
4.1.99.17	1
4.1.99.22	2
4.1.99.3	1
4.2.1.1	3
4.2.1.10	3
4.2.1.103	1
4.2.1.104	1
4.2.1.11	1
4.2.1.12	1
4.2.1.147	1
4.2.1.148	1
4.2.1.153	1
4.2.1.17	4
4.2.1.18	1
4.2.1.19	1
4.2.1.2	2
4.2.1.20	2
4.2.1.24	1
4.2.1.3	1
4.2.1.33	4
4.2.1.35	4
4.2.1.41	1
4.2.1.42	1
4.2.1.45	1
4.2.1.46	1
4.2.1.47	1
4.2.1.51	2
4.2.1.55	1
4.2.1.59	3
4.2.1.7	2
4.2.1.75	1
4.2.1.8	1
4.2.1.82	2
4.2.1.83	1
4.2.1.84	2
4.2.1.9	4
4.2.1.90	1
4.2.1.91	1
4.2.3.1	1
4.2.3.12	1
4.2.3.4	1
4.2.3.5	1
4.2.99.18	2
4.2.99.21	2
4.3.1.12	1
4.3.1.17	2
4.3.1.19	2
4.3.1.27	1
4.3.1.7	2
4.3.2.1	3
4.3.2.2	1
4.3.2.3	1
4.3.3.7	8
4.3.99.3	1
4.4.1.13	1
4.4.1.15	1
4.4.1.16	2
4.4.1.5	2
4.6.1.1	1
4.6.1.12	1
4.6.1.15	1
4.6.1.17	1
4.6.1.19	1
4.6.1.21	1
4.7.1.1	1
4.98.1.1	1
4.99.1.4	1
4.99.1.9	1
5.1.1.1	2
5.1.1.13	1
5.1.1.20	1
5.1.1.3	1
5.1.1.7	1
5.1.2.3	1
5.1.3.1	1
5.1.3.13	2
5.1.3.14	1
5.1.3.2	5
5.1.3.20	1
5.1.3.5	1
5.1.3.6	1
5.1.99.1	1
5.1.99.8	1
5.2.1.1	1
5.2.1.8	6
5.3.1.1	1
5.3.1.12	1
5.3.1.13	1
5.3.1.16	1
5.3.1.17	1
5.3.1.22	2
5.3.1.24	2
5.3.1.28	1
5.3.1.35	2
5.3.1.6	1
5.3.1.8	1
5.3.1.9	1
5.3.2.6	1
5.3.3.10	1
5.3.3.14	1
5.3.3.17	1
5.3.3.18	1
5.3.3.4	1
5.3.3.7	2
5.4.2.10	1
5.4.2.11	1
5.4.2.12	1
5.4.2.2	1
5.4.2.8	1
5.4.3.2	1
5.4.3.8	1
5.4.99.12	1
5.4.99.15	1
5.4.99.16	1
5.4.99.18	1
5.4.99.2	2
5.4.99.22	1
5.4.99.23	1
5.4.99.24	1
5.4.99.25	1
5.4.99.28	1
5.4.99.29	1
5.4.99.5	1
5.4.99.60	1
5.4.99.61	1
5.4.99.63	1
5.5.1.1	1
5.5.1.2	1
5.6.2.1	2
5.6.2.2	2
5.6.2.3	9
5.6.2.4	9
6.1.1.1	1
6.1.1.10	1
6.1.1.11	1
6.1.1.12	2
6.1.1.14	2
6.1.1.15	1
6.1.1.16	1
6.1.1.17	2
6.1.1.19	1
6.1.1.2	1
6.1.1.20	2
6.1.1.21	1
6.1.1.3	1
6.1.1.4	1
6.1.1.5	1
6.1.1.6	1
6.1.1.7	1
6.1.1.9	1
6.2.1.1	5
6.2.1.16	1
6.2.1.17	1
6.2.1.2	1
6.2.1.3	3
6.2.1.30	1
6.2.1.32	1
6.2.1.48	1
6.2.1.5	2
6.3.1.10	1
6.3.1.2	4
6.3.1.5	1
6.3.2.1	1
6.3.2.10	1
6.3.2.12	1
6.3.2.13	2
6.3.2.17	1
6.3.2.2	1
6.3.2.3	1
6.3.2.4	1
6.3.2.5	1
6.3.2.6	1
6.3.2.8	1
6.3.2.9	1
6.3.3.1	1
6.3.3.2	1
6.3.4.12	1
6.3.4.13	1
6.3.4.14	1
6.3.4.15	1
6.3.4.18	1
6.3.4.19	1
6.3.4.2	1
6.3.4.20	1
6.3.4.21	1
6.3.4.3	1
6.3.4.4	1
6.3.4.5	1
6.3.4.6	1
6.3.5.1	1
6.3.5.10	1
6.3.5.11	1
6.3.5.2	3
6.3.5.3	3
6.3.5.4	1
6.3.5.5	2
6.3.5.6	14
6.3.5.7	14
6.3.5.9	1
6.4.1.2	3
6.4.1.3	2
6.4.1.4	2
6.4.1.6	3
6.5.1.1	2
6.5.1.2	1
6.5.1.6	1
6.5.1.7	1
6.6.1.2	3
7.1.1.2	22
7.1.1.3	2
7.1.1.7	7
7.1.1.8	1
7.1.1.9	5
7.1.2.1	1
7.1.2.2	3
7.2.2.10	1
7.2.2.12	1
7.2.2.14	2
7.2.2.16	4
7.2.2.17	4
7.2.2.18	4
7.2.2.21	1
7.2.2.6	3
7.2.2.7	4
7.2.2.8	1
7.2.2.9	1
7.2.4.3	1
7.3.2.1	3
7.3.2.2	1
7.3.2.3	2
7.3.2.5	2
7.4.2.1	16
7.6.2.12	1
7.6.2.5	2
7.6.2.9	1
